LC.bodyId,LC.type,output.bodyId,output.type,X,Y,Z
1158191562,LC11,1499226615,LC11,12491,19193,23147
1158191562,LC11,1511235746,PVL05z_pct,12830,18725,23334
1158191562,LC11,1535471736,AVL11or_pct,12840,18770,23271
1158191562,LC11,1528244653,LC11,12840,18770,23271
1158191562,LC11,1511235746,PVL05z_pct,12840,18770,23271
1158191562,LC11,1535144316,AVL10t_pct,12887,18712,23266
1158191562,LC11,1528244653,LC11,12887,18712,23266
1158191562,LC11,1566856415,LC11,7432,13656,23209
1158191562,LC11,1633686836,AVM08olb_pct,12512,19206,23060
1158191562,LC11,1344811248,PDL09z_pct,6462,23863,23174
1158191562,LC11,1344469820,PDL09z_pct,6462,23863,23174
1158191562,LC11,1414354109,AVL07d_pct,6462,23863,23174
1158191562,LC11,1535082316,PVL12a_pct,6437,23836,23106
1158191562,LC11,1563441250,LC11,6437,23836,23106
1158191562,LC11,1344469820,PDL09z_pct,6437,23836,23106
1158191562,LC11,1535144316,AVL10t_pct,6469,23766,23083
1158191562,LC11,1344811248,PDL09z_pct,6469,23766,23083
1158191562,LC11,1535471736,AVL11or_pct,6666,23204,23098
1158191562,LC11,1043143311,ADL02oa_pct,6480,23348,23030
1158191562,LC11,1344810847,PDL09v_pct,6480,23348,23030
1158191562,LC11,1598232593,AVL18z_pct,6480,23348,23030
1158191562,LC11,1479492693,AVL13t_pct,6480,23348,23030
1158191562,LC11,1167537600,AVL13ob_pct,6480,23348,23030
1158191562,LC11,1227135350,PDL09i_pct,6960,22785,23045
1158191562,LC11,1357438446,AVL08g_pct,6960,22785,23045
1158191562,LC11,1566514866,LC11,6960,22785,23045
1158191562,LC11,1167537600,AVL13ob_pct,7000,22721,23039
1158191562,LC11,1566528972,LC11,6705,22886,22991
1158191562,LC11,1344469820,PDL09z_pct,6697,22953,22979
1158191562,LC11,1535144316,AVL10t_pct,6697,22953,22979
1158191562,LC11,1597213470,AVL11or_pct,6727,22931,22967
1158191562,LC11,1535144316,AVL10t_pct,6727,22931,22967
1158191562,LC11,1566528972,LC11,6727,22931,22967
1158191562,LC11,1342704830,LC11,8014,22440,22854
1158191562,LC11,1167537600,AVL13ob_pct,7084,22354,22954
1158191562,LC11,1374063129,PVL07w_pct,7084,22354,22954
1158191562,LC11,1563436471,LC11,6905,22702,23014
1158191562,LC11,1528244653,LC11,6905,22702,23014
1158191562,LC11,1511235746,PVL05z_pct,6905,22702,23014
1158191562,LC11,1598893423,,7189,21986,22961
1158191562,LC11,1597213470,AVL11or_pct,7189,21986,22961
1158191562,LC11,1344811248,PDL09z_pct,7153,21884,22950
1158191562,LC11,1435791739,PVL07w_pct,7153,21884,22950
1158191562,LC11,1597213470,AVL11or_pct,7148,22008,22912
1158191562,LC11,1344469820,PDL09z_pct,7173,22012,22885
1158191562,LC11,1564075996,LC11,7149,22275,22929
1158191562,LC11,1564123481,LC11,7748,21472,23069
1158191562,LC11,1321564092,ADL01ot_pct,7504,21659,22992
1158191562,LC11,1562054982,LC11,7692,21418,23057
1158191562,LC11,1571246774,AVL19f_pct,7627,21553,22986
1158191562,LC11,1566511014,LC11,7627,21553,22986
1158191562,LC11,1563436478,LC11,7627,21553,22986
1158191562,LC11,1344469820,PDL09z_pct,7627,21553,22986
1158191562,LC11,1600589700,AVL20c_pct,7444,21664,23018
1158191562,LC11,1535144316,AVL10t_pct,7444,21664,23018
1158191562,LC11,1598893423,,7444,21664,23018
1158191562,LC11,1158903092,PDL09z_pct,7426,21804,23019
1158191562,LC11,1374063129,PVL07w_pct,7426,21804,23019
1158191562,LC11,1598893423,,7426,21804,23019
1158191562,LC11,1566519535,AVL05ol_pct,7426,21804,23019
1158191562,LC11,1566519535,AVL05ol_pct,7218,21827,22911
1158191562,LC11,1511888459,AVL13od_pct,9061,21097,22889
1158191562,LC11,1344811248,PDL09z_pct,9061,21097,22889
1158191562,LC11,1535471736,AVL11or_pct,9061,21097,22889
1158191562,LC11,1410235604,LC11,9123,21112,22843
1158191562,LC11,1374063129,PVL07w_pct,9123,21112,22843
1158191562,LC11,1449165580,PVL03oh_pct,9123,21112,22843
1158191562,LC11,1597204590,AVL05ox_pct,9123,21112,22843
1158191562,LC11,1344469820,PDL09z_pct,8945,21148,22833
1158191562,LC11,1043143311,ADL02oa_pct,8945,21148,22833
1158191562,LC11,1566169639,AVL05ol_pct,8945,21148,22833
1158191562,LC11,1474088775,AVL10t_pct,8945,21148,22833
1158191562,LC11,1158903092,PDL09z_pct,9220,20527,23124
1158191562,LC11,1566182902,AVL10r_pct,9220,20527,23124
1158191562,LC11,1563436481,LC11,9246,20563,23041
1158191562,LC11,1563095512,LC11,9246,20563,23041
1158191562,LC11,1566182902,AVL10r_pct,9193,20572,23042
1158191562,LC11,1566182902,AVL10r_pct,8964,21066,22784
1158191562,LC11,1013982515,ADL26b_pct,8964,21066,22784
1158191562,LC11,1474088775,AVL10t_pct,8964,21066,22784
1158191562,LC11,1536157927,AVL10t_pct,9793,20454,23107
1158191562,LC11,1566519535,AVL05ol_pct,9793,20454,23107
1158191562,LC11,1384017738,LC11,9824,20438,23033
1158191562,LC11,1564075996,LC11,9879,20370,23015
1158191562,LC11,1344811248,PDL09z_pct,9879,20370,23015
1158191562,LC11,1374063129,PVL07w_pct,10270,19963,23062
1158191562,LC11,1563782253,LC11,10270,19963,23062
1158191562,LC11,1511235746,PVL05z_pct,10201,20008,22972
1158191562,LC11,1344469820,PDL09z_pct,10201,20008,22972
1158191562,LC11,1566182902,AVL10r_pct,10201,20008,22972
1158191562,LC11,1564075996,LC11,10344,19955,22930
1158191562,LC11,1013982515,ADL26b_pct,10344,19955,22930
1158191562,LC11,1344811248,PDL09z_pct,10344,19955,22930
1158191562,LC11,1594126047,LC11,10377,19952,22869
1158191562,LC11,1598232593,AVL18z_pct,10450,19804,22834
1158191562,LC11,1420172582,,10450,19804,22834
1158191562,LC11,1594126047,LC11,10450,19804,22834
1158191562,LC11,1565833050,LC11,12632,19303,23061
1158191562,LC11,1136752885,ADL26c_pct,12632,19303,23061
1158191562,LC11,1627030775,ADM11a_pct,12121,19152,22838
1158191562,LC11,1044011735,AVL05x_pct,12121,19152,22838
1158191562,LC11,1136752885,ADL26c_pct,12121,19152,22838
1158191562,LC11,1449165580,PVL03oh_pct,12121,19152,22838
1158191562,LC11,1597213470,AVL11or_pct,11628,19108,22939
1158191562,LC11,1420172582,,11628,19108,22939
1158191562,LC11,1344811248,PDL09z_pct,11628,19108,22939
1158191562,LC11,1374063129,PVL07w_pct,11628,19108,22939
1158191562,LC11,1566182902,AVL10r_pct,11628,19108,22939
1158191562,LC11,1344811248,PDL09z_pct,11542,19145,22825
1158191562,LC11,1044011735,AVL05x_pct,11542,19145,22825
1158191562,LC11,1344811248,PDL09z_pct,11529,19129,22807
1158191562,LC11,1352335144,AVL10od_pct,11529,19129,22807
1158191562,LC11,1044011735,AVL05x_pct,11529,19129,22807
1158191562,LC11,1167537600,AVL13ob_pct,11186,18980,22703
1158191562,LC11,1566519535,AVL05ol_pct,11186,18980,22703
1158191562,LC11,1534798033,AVL05s_c_pct,11186,18980,22703
1158191562,LC11,1136752885,ADL26c_pct,9871,18630,22993
1158191562,LC11,1128200628,PDL09z_pct,9865,18578,22978
1158191562,LC11,1344469820,PDL09z_pct,9932,18747,22908
1158191562,LC11,1136752885,ADL26c_pct,9932,18747,22908
1158191562,LC11,1594812379,LC11,9784,18623,22898
1158191562,LC11,1474088775,AVL10t_pct,9784,18623,22898
1158191562,LC11,1440567395,LC11,9912,18573,22869
1158191562,LC11,1594812379,LC11,9762,18555,22875
1158191562,LC11,1158903092,PDL09z_pct,9762,18555,22875
1158191562,LC11,1566169639,AVL05ol_pct,11022,18415,22458
1158191562,LC11,1342704830,LC11,11022,18415,22458
1158191562,LC11,1344469820,PDL09z_pct,11022,18415,22458
1158191562,LC11,1627030775,ADM11a_pct,11022,18415,22458
1158191562,LC11,1128200628,PDL09z_pct,6681,23540,22641
1158191562,LC11,1344469820,PDL09z_pct,10711,19699,22642
1158191562,LC11,1136752885,ADL26c_pct,10701,19714,22609
1158191562,LC11,1344469820,PDL09z_pct,10678,19611,22611
1158191562,LC11,1344469820,PDL09z_pct,10747,19595,22558
1158191562,LC11,1566506400,PVL05od_pct,10747,19595,22558
1158191562,LC11,1321564092,ADL01ot_pct,10747,19595,22558
1158191562,LC11,1321564092,ADL01ot_pct,10774,19645,22540
1158191562,LC11,1566519520,,10898,19448,22471
1158191562,LC11,1566506400,PVL05od_pct,10898,19448,22471
1158191562,LC11,1476777923,AVL02s_pct,11186,18569,22546
1158191562,LC11,1594126040,LC11,11186,18569,22546
1158191562,LC11,1564123481,LC11,11048,18593,22393
1158191562,LC11,1535471736,AVL11or_pct,11063,18163,22347
1158191562,LC11,1564157830,PVM01ov_pct,11184,17852,22408
1158191562,LC11,1565824423,AVL10r_pct,9912,17287,22359
1158191562,LC11,1436188322,LC11,9912,17287,22359
1158191562,LC11,1410235604,LC11,9912,17287,22359
1158191562,LC11,1535471736,AVL11or_pct,9912,17287,22359
1158191562,LC11,1535471736,AVL11or_pct,9913,17246,22351
1158191562,LC11,1562404815,LC11,9827,17343,22425
1158191562,LC11,1436188322,LC11,9827,17343,22425
1158191562,LC11,1535471736,AVL11or_pct,9827,17343,22425
1158191562,LC11,1559948889,LC11,11209,19018,22193
1158191562,LC11,1535471736,AVL11or_pct,11209,19018,22193
1158191562,LC11,1410235604,LC11,11046,19188,22145
1158191562,LC11,1479492693,AVL13t_pct,6454,23394,23060
1158191562,LC11,1344469820,PDL09z_pct,6454,23394,23060
1158191562,LC11,1533723752,LC11,6454,23394,23060
5812987890,LC11,950880008,ADL26h_pct,6336,23589,23278
5812987890,LC11,950880008,ADL26h_pct,10712,18676,22632
5812987890,LC11,1535086505,PVL12a_pct,6254,23716,23274
5812987890,LC11,950880008,ADL26h_pct,6254,23716,23274
5812987890,LC11,1597877916,,6254,23716,23274
5812987890,LC11,1414354109,AVL07d_pct,6254,23716,23274
5812987890,LC11,1374063129,PVL07w_pct,6254,23716,23274
5812987890,LC11,1597213470,AVL11or_pct,7476,21697,23293
5812987890,LC11,1158903092,PDL09z_pct,7476,21697,23293
5812987890,LC11,950880008,ADL26h_pct,7476,21697,23293
5812987890,LC11,950880008,ADL26h_pct,9323,18904,23245
