N_out_bodyId,N_out_name,num_LC_synapsing,num_synapses,avg_synapses
946495259,PDM12v_pct,5,7,1.4
1007882308,PDL09oh_pct,5,5,1
1008253493,PDL28a_pct,5,5,1
1069632261,PDL28a_pct,5,5,1
1073703524,AVL20d_pct,5,7,1.4
1099981052,PDL09n_pct,5,8,1.6
1105169664,AVL20d_pct,5,8,1.6
1138855577,ADL28b_pct,5,5,1
1259230618,AVL03ov_pct,5,8,1.6
1285155206,PVL09h_pct,5,5,1
1288202406,PDL09q_pct,5,6,1.2
1414405144,PVL10y_c_pct,5,5,1
1476782322,AVL05s_b_pct,5,5,1
2244823763,,5,6,1.2
5812994096,,5,6,1.2
5813041172,,5,9,1.8
388267095,PDM07y_b_pct,4,4,1
575081131,ADL24r_pct,4,5,1.25
604773096,PVL09oe_pct,4,4,1
796061060,ADL12a_a_pct,4,4,1
884450920,AVL08a_pct,4,4,1
885132185,ADL01oa_pct,4,5,1.25
944836835,,4,6,1.5
976187276,PVL09of_pct,4,5,1.25
977218524,PDL12v_a_pct,4,4,1
977222655,PDL09n_pct,4,8,2
1222769755,PVL03a_pct,4,4,1
1419136956,AVL11n_a_pct,4,4,1
1447093754,AVL11n_a_pct,4,4,1
1632016438,PVL05oy_pct,4,4,1
5813054169,PVL09h_pct,4,4,1
5813064410,AVL04ola,4,9,2.25
296199021,PDM07on_pct,3,3,1
426489829,,3,4,1.33333333333333
515394155,PDL13e_pct,3,3,1
736748242,ADL14s_pct,3,3,1
764339062,ADL12a_a_pct,3,3,1
797442049,AVL11b_pct,3,3,1
821345327,,3,3,1
857793013,AVL09v_pct,3,4,1.33333333333333
858458268,AVL06d_pct,3,3,1
912290165,PVL10t_a_pct,3,3,1
977910262,PVL10v_a_pct,3,3,1
1006560977,PDL12v_a_pct,3,4,1.33333333333333
1038938989,PDL09n_pct,3,3,1
1040994152,,3,3,1
1317886409,,3,3,1
1375504427,PDL09n_pct,3,4,1.33333333333333
1381311623,PVL10u_pct,3,3,1
1412670439,AVL05s_a_pct,3,3,1
1471607072,,3,3,1
2215502386,,3,3,1
5812983080,,3,5,1.66666666666667
5813010405,AVL03m_a_pct,3,3,1
5813041581,PDL28a_pct,3,8,2.66666666666667
5813053966,AVL13oe_pct,3,3,1
5813057077,PVL09h_pct,3,5,1.66666666666667
5813068801,AVL01i_pct,3,3,1
5813075410,ADL14m_c_pct,3,3,1
453018720,ADL04w_pct,2,2,1
484359937,AVL08oq_pct,2,6,3
544366430,,2,2,1
574395727,PDL09e_pct,2,2,1
574732075,,2,2,1
576821609,ADL18p_pct,2,5,2.5
638148241,PVL04ok_pct,2,2,1
643402037,PDM07y_c_pct,2,3,1.5
644001906,ADL14s_pct,2,2,1
698223800,PVL20f_pct,2,2,1
700884019,ADL05m_pct,2,3,1.5
737093754,ADL14s_pct,2,2,1
757181043,,2,2,1
767787404,,2,2,1
769263962,PDM12m_pct,2,2,1
792079254,PDL06y_pct,2,2,1
796056661,PVL04ou_pct,2,2,1
828826327,ADL14m_a_pct,2,2,1
881596353,PDL12v_a_pct,2,2,1
883414342,PVL09i_pct,2,2,1
883418989,,2,2,1
914130079,ADL03b_pct,2,4,2
947530600,AVL18h_pct,2,2,1
1007576087,PVL10b_pct,2,2,1
1166458109,,2,3,1.5
1254805789,,2,2,1
1289213295,AVL11j_pct,2,2,1
1289920105,PDL09r_pct,2,2,1
1290227332,AVM08i_pct,2,2,1
1344090837,,2,2,1
1344810921,PDL09w_pct,2,3,1.5
1347907087,PDL12v_a_pct,2,2,1
1351999057,AVL07op_pct,2,2,1
1352335943,PVL10y_b_pct,2,2,1
1412700292,AVL07b_pct,2,2,1
1414712300,AVL11oq_pct,2,3,1.5
1442708190,PVL10y_c_pct,2,2,1
1450875637,AVL11r_a_pct,2,2,1
1473052588,PDL12v_b_pct,2,2,1
1473379689,PVL05i_pct,2,3,1.5
1658839044,,2,2,1
1965483574,,2,2,1
5812983383,PDL09d_pct,2,2,1
5813038177,PDL09r_pct,2,2,1
5813098195,PVL09oe_pct,2,2,1
5813108129,PDM07of_pct,2,2,1
5901215952,,2,2,1
326884223,PDM07y_b_pct,1,1,1
328543082,ADL18n_pct,1,2,2
358847551,PDL18g_pct,1,1,1
389195896,PDL12i_pct,1,1,1
421650994,AVL07t_pct,1,1,1
426148655,,1,1,1
449250041,ADL20a_pct,1,1,1
456847100,ADL16s_pct,1,3,3
483712161,ADL05x_pct,1,5,5
511685969,PVL17g_pct,1,1,1
519909788,ADL14m_a_pct,1,1,1
550577624,,1,1,1
607251100,PDM07of_pct,1,3,3
608145495,PDL09e_pct,1,1,1
643660756,,1,1,1
644757911,PDM06c_pct,1,1,1
667189309,,1,1,1
669512877,AVL12h_pct,1,1,1
702079135,PDL21m_pct,1,5,5
705722736,,1,1,1
765021328,ADL14e_pct,1,2,2
765028935,AVL03m_b_pct,1,2,2
765050884,AVL03m_b_pct,1,1,1
770585045,PVL04ov_pct,1,1,1
789934899,PVL03c_d_pct,1,1,1
792040520,PDM28p_pct,1,1,1
795362225,AVL03m_a_pct,1,1,1
796056849,AVL03n_pct,1,1,1
798132291,ADL14s_pct,1,1,1
822393878,PVL02f_pct,1,1,1
853726809,AVL01q_pct,1,1,1
858838262,ADL14m_a_pct,1,1,1
884464419,,1,1,1
915481348,ADL02x_pct,1,1,1
919513165,PVL05h_pct,1,2,2
945161760,PDL09d_pct,1,1,1
945820710,PVL20f_pct,1,1,1
977201905,ADL12a_c_pct,1,1,1
977223393,AVM14p_pct,1,1,1
977913894,PDL12v_b_pct,1,1,1
1002360103,PDL09p_pct,1,1,1
1008240905,,1,1,1
1011970102,PVL08x_pct,1,1,1
1037237333,PVL03y_pct,1,1,1
1037553548,PDL09od_pct,1,1,1
1038593515,,1,2,2
1041931156,AVL11g_pct,1,1,1
1069282849,,1,1,1
1100317738,,1,1,1
1101716795,,1,1,1
1102407288,AVL03q_pct,1,1,1
1130359511,PDL09f_pct,1,1,1
1131340051,PVL02d_pct,1,1,1
1131988003,ADL01j_pct,1,1,1
1189264680,PDL09m_pct,1,1,1
1190409318,PVL10w_c_pct,1,1,1
1222778569,,1,1,1
1226789202,AVL11op_pct,1,1,1
1254801662,,1,1,1
1254801938,,1,1,1
1255138230,,1,1,1
1255820456,,1,1,1
1256490706,,1,1,1
1256494044,,1,1,1
1257167345,,1,1,1
1259890841,AVL08e_pct,1,1,1
1260949362,AVL18s_pct,1,1,1
1285832434,,1,1,1
1287645091,AVM08k_pct,1,1,1
1312061760,PVL19h_pct,1,1,1
1316867019,,1,2,2
1317212194,,1,1,1
1343736290,AVL18a_pct,1,1,1
1351312482,AVL07b_pct,1,1,1
1351644908,,1,1,1
1351667174,PVL10y_b_pct,1,1,1
1357084643,AVL08e_pct,1,1,1
1374809555,PVL03of_pct,1,1,1
1375504297,PDL09n_pct,1,1,1
1377841477,PVL01f_pct,1,1,1
1378604678,PVL09oa_pct,1,1,1
1382023849,AVL03p_pct,1,1,1
1411336347,AVL10e_pct,1,1,1
1411966000,,1,1,1
1417768398,AVL05od_pct,1,1,1
1442699865,AVL05s_b_pct,1,2,2
1443036085,AVL05os_pct,1,1,1
1474061419,PVL09h_pct,1,1,1
1498720407,PVM03g_pct,1,1,1
1505152580,AVL03m_a_pct,1,1,1
1507446255,AVL13v_pct,1,1,1
1512587785,AVL11e_pct,1,1,1
1535432441,,1,1,1
1562366881,AVL18a_pct,1,1,1
1690283437,LC14,1,1,1
1722310842,,1,1,1
1874749571,,1,1,1
1875435759,,1,1,1
1883689091,AVM08a_pct,1,2,2
1908870041,,1,1,1
1970253356,,1,1,1
2001633699,,1,1,1
2248578845,,1,1,1
2309626688,,1,1,1
2339953253,,1,2,2
2342711659,,1,1,1
2403774972,,1,1,1
5812981009,PDM07oc_pct,1,1,1
5812981058,PDL12k_pct,1,1,1
5812981085,,1,1,1
5812982052,PDM07of_pct,1,2,2
5812983094,ADL02z_pct,1,1,1
5812998963,,1,1,1
5813021065,PVL06r_pct,1,1,1
5813022272,aMe17B,1,1,1
5813044470,,1,1,1
5813057854,ADL14s_pct,1,1,1
5901214676,,1,1,1
