Row,LC17,LPLC2,LC4,LC9,LPLC4,LC16,LC6,LC26,LC24,LC25,LC20,LC22,LPLC1,LC18,LC15,LC11,LC21,LC13,LC12
bodyId_1477148598,107,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,56,0,0
bodyId_1480525330,0,44,0,0,0,0,0,0,0,13,0,0,2,0,4,30,0,0,0
bodyId_1503733177,2,0,30,1,2,0,0,0,0,1,0,2,3,47,0,69,64,0,224
bodyId_1508132976,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,8,26,0,0
bodyId_1511888459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,50,0,0
bodyId_1533481571,0,0,0,0,27,0,0,0,0,0,2,18,7,0,0,1,0,0,0
bodyId_1534850246,0,0,0,3,1,0,0,0,0,0,0,1,27,0,0,23,0,30,0
bodyId_1535791554,3,30,0,0,8,0,1,0,0,1,0,6,23,2,6,25,10,0,0
bodyId_1539496112,94,36,0,0,0,0,0,0,0,0,0,0,1,2,6,12,52,0,1
bodyId_1539879164,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0,22,0,0,0
bodyId_1540216055,0,18,19,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0
bodyId_1564157830,0,0,0,2,13,0,0,0,0,0,0,6,9,0,0,2,1,0,0
bodyId_1565846637,0,1,71,0,46,0,0,0,0,0,0,26,60,0,0,0,0,0,0
bodyId_1565858686,0,0,16,0,20,0,0,0,0,0,0,3,8,0,0,0,0,0,0
bodyId_1594882312,0,0,17,0,38,0,0,0,0,0,0,29,4,0,0,0,0,0,0
bodyId_1597208095,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,49,0,0,37
bodyId_1628624182,0,14,8,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0
bodyId_1633686836,0,3,34,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0
bodyId_1722708360,0,23,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
bodyId_5813021112,0,85,55,7,0,0,45,0,0,0,0,0,56,0,0,0,0,0,1
bodyId_5813021583,0,0,0,0,0,1,38,0,0,0,0,0,0,0,1,21,28,0,0
bodyId_5813027276,74,12,1,2,0,0,3,0,1,1,0,0,52,16,0,71,13,0,1
bodyId_5813034018,0,76,71,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
bodyId_5813039148,184,85,47,0,3,0,0,0,0,0,0,0,60,1,0,0,0,0,48
bodyId_5813045806,0,81,71,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0
bodyId_5813054053,0,0,0,1,0,13,16,0,6,0,0,0,0,0,0,0,0,0,0
bodyId_5813054141,0,0,40,10,35,0,0,0,0,0,0,21,0,0,0,0,0,0,0
bodyId_5813062698,0,0,4,1,18,0,0,0,0,0,0,6,0,0,0,0,0,2,0
bodyId_5813068559,44,47,0,1,0,5,57,0,1,1,0,0,0,0,0,0,0,0,0
bodyId_5813070572,0,0,0,0,0,64,42,32,4,3,0,0,0,0,0,0,0,0,0
